1
0930,XUGRP,BUSADMIN,103115,2330,X2B,E2,XUG,"LEADERSHIP AND MANAGEMENT",3602,10,0,"Storlie,Christine",O,3,"ULS 2100 TBA;"
0930,BILSA,AGINDUS,101019,1750,L2,1,UGRD,"EQUIP, STRUC AND POWER SYSTMS",2783,20,0,"Zidon,Mark G.",O,0,"RUS 0015 F 10:00 AM-11:52 AM; RUS 0016 F 10:00 AM-11:52 AM;"
0930,BILSA,AGINDUS,101019,1750,L3,1,UGRD,"EQUIP, STRUC AND POWER SYSTMS",2784,20,0,"Zidon,Mark G.",O,0,"RUS 0015 F 12:00 PM-01:52 PM; RUS 0016 F 12:00 PM-01:52 PM;"
0930,BILSA,AGINDUS,101019,1750,L4,1,UGRD,"EQUIP, STRUC AND POWER SYSTMS",2785,0,0,"Zidon,Mark G.",C,0,"RUS 0016 W 04:00 PM-05:52 PM;"
0930,BILSA,AGINDUS,101024,2330,01,1,UGRD,"WRLD POPUL, FOOD AND RESOURCES",2786,24,0,"Kinwa-Muzinga,Annie",O,3,"RUS 0122 MWF 09:00 AM-09:52 AM;"
0930,BILSA,AGINDUS,101026,2430,01,1,UGRD,"AGRICULT MARKETING",2787,30,0,"Reddy,Rami",O,3,"RUS 0126 MWF 11:00 AM-11:52 AM;"
0930,BILSA,AGINDUS,101026,2430,02,1,UGRD,"AGRICULT MARKETING",2788,30,0,"Reddy,Rami",O,3,"RUS 0127 TTh 11:00 AM-12:18 PM;"
0930,BILSA,AGINDUS,101027,2500,01,1,UGRD,"PROD/CONSUMER COOP",2791,30,0,"",O,3,"RUS 0122 MW 03:00 PM-04:18 PM;"
0930,BILSA,AGINDUS,101034,3410,01,1,UGRD,"AGRIC CONSULTING AND SALES",2792,24,0,"Hendrickson,Craig J",O,3,"RUS 0122 MWF 08:00 AM-08:52 AM;"
0930,BILSA,AGINDUS,101034,3410,02,1,UGRD,"AGRIC CONSULTING AND SALES",2793,24,0,"Hendrickson,Craig J",O,3,"RUS 0122 MWF 12:00 PM-12:52 PM;"
0930,BILSA,AGINDUS,101034,3410,03,1,UGRD,"AGRIC CONSULTING AND SALES",2794,0,0,"",C,3,"RUS 0122 TTh 06:00 PM-07:18 PM;"
0930,EMS,CHEMSTRY,101512,2150,01,1,UGRD,"QUANTITATIVE ANALYSIS",2918,28,0,"Cornett,Charles",O,4,"OTT 0122 MW 11:00 AM-11:52 AM;"
0930,EMS,CHEMSTRY,101512,2150,L1,1,UGRD,"QUANTITATIVE ANALYSIS",2919,14,0,"Cornett,Charles",O,0,"OTT 0306 MW 01:00 PM-03:52 PM;"
0930,EMS,CHEMSTRY,101528,3610,L1,1,UGRD,"ORGANIC CHEMISTRY LABORATORY",2939,14,0,"Annamalai,V.Raja",O,1,"OTT 0317 W 02:00 PM-04:52 PM;"
0930,EMS,CHEMSTRY,101528,3610,L2,1,UGRD,"ORGANIC CHEMISTRY LABORATORY",2940,14,0,"Annamalai,V.Raja",O,1,"OTT 0317 Th 08:00 AM-10:52 AM;"
0930,EMS,CHEMSTRY,101528,3610,L3,1,UGRD,"ORGANIC CHEMISTRY LABORATORY",2941,14,0,"Annamalai,V.Raja",O,1,"OTT 0317 W 11:00 AM-01:52 PM;"
0930,EMS,CHEMSTRY,101539,4240,01,1,UGRD,"INSTRUMENTAL ANALYSIS",2957,18,0,"Steiner,Steven",O,4,"OTT 0122 MW 09:00 AM-09:52 AM;"
0930,BILSA,INDUSTDY,103478,1530,01,1,UGRD,"POWER SYSTEMS TECH",2332,24,0,"Heimerdinger,David W",O,3,"RUS 0016 T 12:00 PM-01:52 PM;"
0930,BILSA,INDUSTDY,103478,1530,02,1,UGRD,"POWER SYSTEMS TECH",2333,24,0,"Lafay,John J",O,3,"RUS 0016 T 10:00 AM-11:52 AM;"
0930,BILSA,INDUSTDY,103483,1830,L1,1,UGRD,"SYNTHETIC AND COMPOSITE MATLS",2337,20,0,"Tabrizi,Majid",O,0,"RUS 0013 W 10:00 AM-11:52 AM;"
0930,BILSA,INDUSTDY,103491,2260,01,1,UGRD,"SEMICONDUCTORS",2338,18,0,"Huang,Chun-Hui",O,3,"RUS 0104 M 08:00 AM-09:52 AM;"
0930,BILSA,INDUSTDY,103491,2260,L1,1,UGRD,"SEMICONDUCTORS",2339,18,0,"Huang,Chun-Hui",O,0,"RUS 0104 W 08:00 AM-09:52 AM;"
0930,LAE,ENGLISH,101660,2530,01,1,UGRD,"AMER LIT SINCE THE CIVIL WAR",2628,20,0,"Gillota,David",O,3,"KAR B08 TTh 09:30 AM-10:48 AM;"
0930,LAE,WOMGENDR,101670,2930,01,1,UGRD,"MINORITY WOM WRIT OF U S (EGS)",2635,5,0,"Tigerman,Kathleen",O,3,"KAR B07 MWF 11:00 AM-11:52 AM;"
0930,LAE,WOMGENDR,101670,2930,02,1,UGRD,"MINORITY WOM WRIT OF U S (EGS)",2636,5,0,"Wendorff,Laura",O,3,"KAR B15 TTh 09:30 AM-10:48 AM;"
0930,LAE,ENGLISH,108201,3160,01,1,UGRD,"CREATIVE NONFICTION WRITING",2644,20,0,"Stipe,Stormy",O,3,"DOU 0148 W 03:00 PM-05:52 PM;"
0930,LAE,ENGLISH,101694,3730,01,1,UGRD,"BLACK LIT IN AMERICA (E)",2649,19,0,"Wendorff,Laura",O,3,"KAR B07 TTh 11:00 AM-12:18 PM;"
0930,BILSA,MEDIA,103229,3030,01,1,UGRD,"MULTIMEDIA PROJECTS",2738,24,0,"Chen,Hao",O,3,"RUS 0101B M 02:00 PM-03:52 PM;"
0930,BILSA,MEDIA,103229,3030,L1,1,UGRD,"MULTIMEDIA PROJECTS",2739,24,0,"Chen,Hao",O,0,"RUS 0101B W 02:00 PM-03:52 PM;"
0930,BILSA,MEDIA,103232,3120,L1,1,UGRD,"APPLIED COMMUNICATION",2742,15,0,"Ranney,Arthur",O,3,"RUS 0110 M 04:30 PM-06:22 PM;"
0930,BILSA,MEDIA,103232,3120,L2,1,UGRD,"APPLIED COMMUNICATION",2743,15,0,"Snyder,Robert",O,3,"PIT 0038 MTh 04:00 PM-05:52 PM;"
0930,BILSA,MEDIA,103232,3120,L3,1,UGRD,"APPLIED COMMUNICATION",2744,15,0,"Ranney,Arthur",O,3,"PIT 0038 W 04:00 PM-05:52 PM;"
0930,BILSA,MEDIA,103232,3120,L4,1,UGRD,"APPLIED COMMUNICATION",2745,15,0,"Snyder,Robert",O,3,"RUS 0101B MWF 11:00 AM-11:52 AM;"
0930,BILSA,MEDIA,103232,3120,L5,1,UGRD,"APPLIED COMMUNICATION",2746,10,0,"Chen,Hao",O,3,"RUS 0106 T 04:00 PM-05:52 PM;"
0930,BILSA,MEDIA,107526,3200,01,1,UGRD,"GENDER AND POPULAR CULTURE",2748,20,0,"Williams,Mary Rose",O,3,"RUS 0110 MWF 01:00 PM-01:52 PM;"
0930,BILSA,MEDIA,103254,3730,01,1,UGRD,"PROJECT WRITING AND REPORTING",2753,20,0,"Ranney,Arthur",O,3,"RUS 0110 T 02:00 PM-03:48 PM;"
0930,BILSA,MEDIA,103254,3730,L1,1,UGRD,"PROJECT WRITING AND REPORTING",2754,20,0,"Ranney,Arthur",O,0,"RUS 0106 Th 02:00 PM-03:48 PM;"
0930,BILSA,MEDIA,103291,4990,01,1,UGRD,"COMMUNICATION INTERNSHIP",2767,5,0,"Ranney,Arthur",O,1,"TBA;"
0930,BILSA,MEDIA,103291,4990,02,1,UGRD,"COMMUNICATION INTERNSHIP",2768,5,0,"Williams,Mary Rose",O,1,"TBA;"
0930,BILSA,MEDIA,103291,4990,03,1,UGRD,"COMMUNICATION INTERNSHIP",2769,5,0,"Snyder,Robert",O,1,"TBA;"
0930,XUGRP,BUSADMIN,103116,2630,X2A,E2,XUG,"INTRODUCTION TO MARKETING",3603,10,0,"Jarrard,James",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103116,2630,X2B,E2,XUG,"INTRODUCTION TO MARKETING",3604,10,0,"Krueger,George B",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103119,3030,X2,E2,XUG,"HUMAN RESOURCE MANAGEMENT",3605,10,0,"Karsten,Margaret F.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103120,3100,X2,E2,XUG,"COMPENSATION MANAGEMENT",3606,10,0,"Schroeder,Machelle K",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103122,3120,X2,E2,XUG,"RETAILING",3607,10,0,"Nzegwu,Louis I",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103123,3130,X2,E2,XUG,"LEGAL ENVIRONMENT OF BUSINESS",3608,10,0,"White,Scott A.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103129,3340,X2,E2,XUG,"MGMT/GENDER AND RACE (EGS)",3609,10,0,"Karsten,Margaret F.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,107273,3500,X2,E2,XUG,"EMPLOYEE TRAINING & DEVELOPMNT",3610,10,0,"Schroeder,Machelle K",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103133,3530,X2,E2,XUG,"ORGANIZATIONAL BEHAVIOR",3611,10,0,"Hansen,Susan L.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103136,3620,X2,E2,XUG,"CORPORATE FINANCE",3612,10,0,"Gunser,Roxane",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103137,3630,X2,E2,XUG,"ADVERTISING",3613,10,0,"Hollingsworth,Leslie",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103139,3700,X2,E2,XUG,"MARKETING RESEARCH",3614,10,0,"Hollingsworth,Leslie",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103140,3720,X2,E2,XUG,"INTERNATIONAL MARKETING",3615,10,0,"Nzegwu,Louis I",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103144,3930,X2,E2,XUG,"INVESTMENTS",3616,10,0,"Gunser,Roxane",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103146,4030,X2,E2,XUG,"FINANCIAL DECISION MAKING",3617,10,0,"Gunser,Roxane",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,106946,4140,X2,E2,XUG,"INTERNATIONAL MANAGEMENT",3618,10,0,"Hansen,Susan L.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,106086,4200,X2,E2,XUG,"EMPLOYEE RECRUITMENT & SELECT",3619,10,0,"Schroeder,Machelle K",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103151,4630,X2,E2,XUG,"MARKETING MANAGEMENT",3620,10,0,"Nzegwu,Louis I",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103153,4840,X2,E2,XUG,"BUSINESS POLICY/STRATEGY",3621,10,0,"Hansen,Susan L.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103154,4940,X2,E2,XUG,"SPECIAL PROBLEMS",3622,10,0,"",O,1,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,105662,4950,X2,E2,XUG,"SPECIAL TOPICS",3623,10,0,"Hansen,Susan L.",O,1,"ULS 2100 TBA;"
0930,XUGRP,MEDIA,103227,3010,X2,E2,XUG,"BUSINESS COMMUNICATION",3624,10,0,"Pisarik,Patrick A",O,3,"ULS 2100 TBA;"
0930,XUGRP,COMPUTER,103350,1830,X2,E2,XUG,"MICROCOMPUTER APPLICATIONS",3625,10,0,"Gavin,Donna M",O,3,"ULS 2100 TBA;"
0930,BILSA,MEDIA,103291,4990,04,1,UGRD,"COMMUNICATION INTERNSHIP",2770,5,0,"Reed,BJ",O,1,"TBA;"
0930,BILSA,MEDIA,103291,4990,05,1,UGRD,"COMMUNICATION INTERNSHIP",2771,5,0,"Yunck,Steve",O,1,"TBA;"
0930,BILSA,MEDIA,103291,4990,06,1,UGRD,"COMMUNICATION INTERNSHIP",2772,5,0,"Chen,Hao",O,1,"TBA;"
0930,BILSA,MEDIA,103291,4990,07,1,UGRD,"COMMUNICATION INTERNSHIP",2773,5,0,"Swope,Stephen",O,1,"TBA;"
0930,EMS,CHEMSTRY,101531,3810,L1,1,UGRD,"CHEMICAL SYNTH & CHARACTERZTN",2949,18,0,"Annamalai,V.Raja",O,1,"OTT 0317 F 01:00 PM-03:52 PM;"
0930,EMS,CHEMSTRY,106012,4060,01,1,UGRD,"CHEMISTRY SEMINAR",2954,30,0,"Zauche,Timothy",O,1,"OTT 0144 T 05:00 PM-05:52 PM;"
0930,EMS,CHEMSTRY,101539,4240,L1,1,UGRD,"INSTRUMENTAL ANALYSIS",2958,9,0,"Steiner,Steven",O,0,"OTT 0209 T 01:00 PM-03:52 PM;"
0930,EMS,CHEMSTRY,101539,4240,L2,1,UGRD,"INSTRUMENTAL ANALYSIS",2959,9,0,"Steiner,Steven",O,0,"OTT 0209 Th 02:00 PM-04:52 PM;"
0930,LAE,WOMGENDR,101593,3730,01,1,UGRD,"WOMEN AND THE LAW (G)",2980,5,0,"Burton,Sabina",O,3,"ULS 0105 MWF 11:00 AM-11:52 AM;"
0930,LAE,WOMGENDR,101593,3730,02,1,UGRD,"WOMEN AND THE LAW (G)",2981,5,0,"Burton,Sabina",O,3,"ULS 1016 MWF 02:00 PM-02:52 PM;"
0930,LAE,MUAP,102644,1110,T,1,UGRD,"SECOND SEMESTER LESSONS",3184,20,0,"Lienert,Keith",O,1,"TBA;"
0930,LAE,MUAP,102644,1110,U,1,UGRD,"SECOND SEMESTER LESSONS",3185,20,0,"Dickey,Thomas Taylor",O,1,"TBA;"
0930,LAE,MUAP,102644,1110,V,1,UGRD,"SECOND SEMESTER LESSONS",3186,20,0,"Medisky,Laura M",O,1,"TBA;"
0930,LAE,MUAP,102650,3010,T,1,UGRD,"FIFTH SEMESTER LESSONS",3193,20,0,"Lienert,Keith",O,1,"TBA;"
0930,LAE,MUAP,102650,3010,U,1,UGRD,"FIFTH SEMESTER LESSONS",3194,20,0,"Dickey,Thomas Taylor",O,1,"TBA;"
0930,LAE,MUAP,102650,3010,V,1,UGRD,"FIFTH SEMESTER LESSONS",3195,20,0,"Medisky,Laura M",O,1,"TBA;"
0930,LAE,MUAP,102655,4010,T,1,UGRD,"SEVENTH SEMESTER LESSONS",3199,20,0,"Lienert,Keith",O,1,"TBA;"
0930,LAE,MUAP,102655,4010,U,1,UGRD,"SEVENTH SEMESTER LESSONS",3200,20,0,"Dickey,Thomas Taylor",O,1,"TBA;"
0930,LAE,MUAP,102655,4010,V,1,UGRD,"SEVENTH SEMESTER LESSONS",3201,20,0,"Medisky,Laura M",O,1,"TBA;"
0930,LAE,POLISCI,102815,1230,01,1,UGRD,"INTRO AMERICAN GOVERNMENT",3209,25,0,"Nikolai,Scott",O,3,"BOE 0213 MWF 09:00 AM-09:52 AM;"
0930,LAE,POLISCI,102815,1230,02,1,UGRD,"INTRO AMERICAN GOVERNMENT",3210,25,0,"Nikolai,Scott",O,3,"BOE 0213 MWF 10:00 AM-10:52 AM;"
0930,LAE,POLISCI,102815,1230,03,1,UGRD,"INTRO AMERICAN GOVERNMENT",3211,25,0,"Nikolai,Scott",O,3,"BOE 0221 MWF 02:00 PM-02:52 PM;"
0930,LAE,ENGLISH,101654,2120,01,1,UGRD,"INTRO TO CREATIVE WRITING",2623,20,0,"Candito,Kara",O,3,"KAR B08 TTh 12:30 PM-01:48 PM;"
0930,LAE,ENGLISH,105800,2250,01,1,UGRD,"INTRODUCTION TO FILM",2625,20,0,"",O,3,"KAR B07 MW 04:00 PM-05:18 PM;"
0930,LAE,ENGLISH,105800,2250,D1,1,UGRD,"INTRODUCTION TO FILM",2626,20,0,"",O,0,"ULR 0002 T 07:00 PM-09:52 PM;"
0930,LAE,ENGLISH,101657,2330,01,1,UGRD,"BRIT LIT II: ROMTCSM TO PRES",2627,20,0,"Tucker,Amanda",O,3,"KAR B17 TTh 09:30 AM-10:48 AM;"
0930,BILSA,MEDIA,106178,1100,01,5W1,UGRD,"SOFTWARE: FLASH BASIC",2712,22,0,"Chen,Hao",O,1,"RUS 0101B MWF 10:00 AM-10:52 AM;"
0930,XUGRP,ECONOMIC,103402,2130,X2,E2,XUG,"PRINCIPLES OF MACROECONOMICS",3626,10,0,"Liska,Terrence L",O,3,"ULS 2100 TBA;"
0930,XUGRP,ECONOMIC,103403,2230,X2,E2,XUG,"PRINC OF MICROECONOMICS",3627,10,0,"Liska,Terrence L",O,3,"ULS 2100 TBA;"
0930,XUGRP,ECONOMIC,103404,2410,X2,E2,XUG,"INTERPRETATION BUS/ECON DATA",3628,10,0,"Liska,Terrence L",O,3,"ULS 2100 TBA;"
0930,XUGRP,MATH,102429,1730,X2,E2,XUG,"MATH OF FINANCE",3629,10,0,"Jeske,Clement T.",O,3,"ULS 2100 TBA;"
0930,XUGRP,MUSIC,102532,1590,X2,E2,XUG,"MUSIC APPRECIATION",3630,10,0,"Fairchild,G. Daniel",O,3,"ULS 2100 TBA;"
0930,XUGRP,SPEECH,101976,1010,X2,E2,XUG,"PUBLIC SPEAKING",3631,10,0,"Tebbe,Jeffrey J.",O,2,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103082,2010,X5A,E5,XUG,"FINANCIAL ACCOUNTING",3632,10,0,"Borke,John C",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103083,2020,X5,E5,XUG,"MANAGEMENT ACCOUNTING",3633,10,0,"Borke,John C",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103087,3000,X5,E5,XUG,"ACCTING ISSUES FOR MANAGERS",3634,10,0,"Moiz,Syed",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103088,3010,X5,E5,XUG,"INTERMEDIATE ACCOUNTING I",3635,10,0,"Borke,John C",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103089,3020,X5,E5,XUG,"INTERMEDIATE ACCOUNTING II",3636,10,0,"Borke,John C",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103092,3050,X5,E5,XUG,"ADVANCED ACCOUNTING I",3637,10,0,"Borke,John C",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103095,3230,X5,E5,XUG,"COST ACCOUNTING",3638,10,0,"Hammermeister,John",O,3,"ULS 2100 TBA;"
0930,XUGRP,ACCTING,103097,3530,X5,E5,XUG,"BUDGETS AND BUDGETARY CONTROL",3639,10,0,"Hammermeister,John",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,105722,1300,X5A,E5,XUG,"GLOBAL BUSINESS",3640,10,0,"Krueger,George B",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,105722,1300,X5B,E5,XUG,"GLOBAL BUSINESS",3641,10,0,"Collins,Thomas S",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103115,2330,X5A,E5,XUG,"LEADERSHIP AND MANAGEMENT",3642,10,0,"Lolwing,Gerald J",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103115,2330,X5B,E5,XUG,"LEADERSHIP AND MANAGEMENT",3643,10,0,"Storlie,Christine",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103116,2630,X5A,E5,XUG,"INTRODUCTION TO MARKETING",3644,10,0,"Jarrard,James",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103116,2630,X5B,E5,XUG,"INTRODUCTION TO MARKETING",3645,10,0,"Krueger,George B",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103119,3030,X5,E5,XUG,"HUMAN RESOURCE MANAGEMENT",3646,10,0,"Karsten,Margaret F.",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103120,3100,X5,E5,XUG,"COMPENSATION MANAGEMENT",3647,10,0,"Schroeder,Machelle K",O,3,"ULS 2100 TBA;"
0930,XUGRP,BUSADMIN,103122,3120,X5,E5,XUG,"RETAILING",3648,10,0,"Nzegwu,Louis I",O,3,"ULS 2100 TBA;"
